sample_id,duration_wpau,duration_wopau,mean_speed_wpau_m1,mean_speed_wopau_m1,mean_speed_wpau_m2,mean_speed_wopau_m2,amount_phones,amount_silences
DR5_JDM0_SA2,2.63375,2.63375,12.909349786426198,12.909349786426198,12.909349786426198,12.909349786426198,34,2
DR5_JDM0_SI1340,4.7004375,4.7004375,9.999069235576476,10.56224279112884,11.011699931176874,10.56224279112884,47,4
DR5_JDM0_SI1937,1.060125,1.060125,12.262704869708761,12.262704869708761,12.262704869708761,12.262704869708761,13,2
DR5_JDM0_SI974,1.286,1.286,12.441679626749611,12.441679626749611,12.441679626749611,12.441679626749611,16,2
DR5_JDM0_SX170,4.341875,4.341875,11.976392687491003,11.976392687491003,11.976392687491003,11.976392687491003,52,2
DR5_JDM0_SX260,2.743125,2.743125,14.946457051720209,14.946457051720213,14.946457051720213,14.946457051720213,41,2
DR5_JDM0_SX350,3.9599375,3.9599375,12.626461907542732,12.626461907542735,12.626461907542735,12.626461907542735,50,2
DR5_JDM0_SX440,3.6196875,3.6196875,12.708279374946041,12.70827937494604,12.70827937494604,12.70827937494604,46,2
DR5_JDM0_SX80,2.1125,2.1125,12.781065088757398,13.170731707317074,13.658536585365855,13.170731707317074,27,3
DR5_JFH0_SA1,2.69,2.69,13.011152416356877,13.176780630132475,13.553260076707689,13.176780630132475,35,3
DR5_JFH0_SA2,2.09875,2.09875,13.817748659916617,13.817748659916617,13.817748659916619,13.817748659916619,29,2
DR5_JFH0_SI1107,2.295,2.295,13.507625272331156,13.963963963963963,14.414414414414413,13.963963963963963,31,3
DR5_JFH0_SI1737,2.4,2.4,15.833333333333334,15.833333333333337,15.833333333333336,15.833333333333336,38,2
DR5_JFH0_SI477,3.4919375,3.4919375,15.750568273343953,15.75056827334395,15.75056827334395,15.75056827334395,55,2
DR5_JFH0_SX117,1.8740625,1.8740625,14.940803735200934,14.940803735200932,14.940803735200932,14.940803735200932,28,2
DR5_JFH0_SX207,1.43,1.43,15.384615384615385,15.384615384615383,15.384615384615383,15.384615384615383,22,2
DR5_JFH0_SX27,1.4808125,1.4808125,16.20731861731313,16.20731861731313,16.20731861731313,16.20731861731313,24,2
DR5_JFH0_SX297,1.75,1.75,16.571428571428573,16.571428571428573,16.571428571428573,16.571428571428573,29,2
DR5_JFH0_SX387,2.225,2.225,15.730337078651685,16.07809359747344,16.537467700258397,16.07809359747344,35,3
DR5_JPG0_SA1,2.4586875,2.4586875,14.641958361930909,14.759391175114027,15.16937426331164,14.759391175114027,36,3
DR5_JPG0_SA2,2.07375,2.07375,13.98432790837854,14.237496164467629,14.728444308069962,14.237496164467629,29,3
DR5_JPG0_SI1191,2.145,2.145,15.384615384615385,15.384615384615385,15.384615384615383,15.384615384615383,33,2
DR5_JPG0_SI1821,3.3956875,3.3956875,16.197014595718834,17.73299748110831,18.37783375314861,17.73299748110831,55,4
DR5_JPG0_SI561,3.4520625,3.4520625,16.51186790505676,17.304517769386944,17.60810580042882,17.304517769386944,57,3
DR5_JPG0_SX111,1.806875,1.806875,13.836042891732964,13.836042891732964,13.836042891732964,13.836042891732964,25,2
DR5_JPG0_SX201,1.979125,1.979125,16.674035242847218,16.674035242847218,16.674035242847218,16.674035242847218,33,2
DR5_JPG0_SX21,1.2578125,1.2578125,14.31055900621118,14.310559006211177,14.310559006211177,14.310559006211177,18,2
DR5_JPG0_SX291,1.8198125,1.8198125,16.485214822955662,16.485214822955662,16.485214822955662,16.485214822955662,30,2
DR5_JPG0_SX381,1.7631875,1.7631875,15.880330367587112,16.833245660178854,17.43443300518524,16.833245660178854,28,3
DR5_JRG0_SA1,3.01125,3.01125,12.287256122872561,12.6918789126147,13.377926421404682,12.6918789126147,37,4
DR5_JRG0_SA2,2.361875,2.361875,13.125165387668696,13.272678619213274,13.700829542413702,13.272678619213274,31,3
DR5_JRG0_SI1366,2.998,2.998,11.34089392928619,13.334640651044218,14.119031277576232,13.334640651044218,34,4
DR5_JRG0_SI1996,1.17525,1.17525,11.91235907253776,11.912359072537757,11.912359072537757,11.912359072537757,14,2
DR5_JRG0_SI736,4.288125,4.288125,13.292522955837342,13.749227359756373,13.990441874839817,13.749227359756373,57,3
DR5_JRG0_SX106,2.085,2.085,13.908872901678658,13.90887290167866,13.90887290167866,13.90887290167866,29,2
DR5_JRG0_SX16,1.6325,1.6325,11.638591117917304,11.638591117917302,11.638591117917302,11.638591117917302,19,2
DR5_JRG0_SX286,3.57125,3.57125,13.160658032901646,15.033986405437824,15.35385845661735,15.033986405437822,47,3
DR5_JRG0_SX352,4.0884375,4.0884375,15.409309791332262,17.429796652372392,17.706460091298936,17.429796652372392,63,3
DR5_JRG0_SX376,2.555,2.555,16.046966731898237,16.046966731898237,16.046966731898237,16.046966731898237,41,2
DR5_JWG0_SA1,2.63625,2.63625,13.655761024182077,13.880186996963712,14.26574774687937,13.880186996963712,36,3
DR5_JWG0_SA2,2.165625,2.165625,12.929292929292929,12.929292929292929,12.929292929292929,12.929292929292929,28,2
DR5_JWG0_SI2155,2.073625,2.073625,12.056181807221654,12.285766939001167,12.777197616561214,12.285766939001167,25,3
DR5_JWG0_SI813,4.637375,4.637375,11.213240249063318,14.609306409130815,15.171202809481999,14.609306409130815,52,4
DR5_JWG0_SI895,4.0115625,4.0115625,15.704603879411076,16.63531042677493,17.16341551968842,16.635310426774932,63,4
DR5_JWG0_SX175,3.9989375,3.9989375,13.503586890267728,13.50358689026773,13.503586890267728,13.503586890267728,54,2
DR5_JWG0_SX265,2.63375,2.63375,11.390602752728999,13.004253474573977,13.437728590393109,13.004253474573979,30,3
DR5_JWG0_SX355,2.208125,2.208125,13.133314463628645,13.133314463628645,13.133314463628643,13.133314463628643,29,2
DR5_JWG0_SX445,1.9875,1.9875,15.59748427672956,15.597484276729562,15.597484276729562,15.597484276729562,31,2
DR5_JWG0_SX85,2.080625,2.080625,14.899369179933915,15.13025440790678,15.618327130742482,15.13025440790678,31,3
DR5_JXA0_SA1,2.650125,2.650125,12.829583510211782,13.038684626815588,13.422175351133694,13.038684626815588,34,3
DR5_JXA0_SA2,2.085,2.085,13.908872901678658,14.374225526641883,14.869888475836431,14.374225526641883,29,3
DR5_JXA0_SI1507,3.66375,3.66375,13.374274991470488,14.177984339114234,14.467330958279833,14.177984339114236,49,3
DR5_JXA0_SI2137,2.140875,2.140875,8.87487592689905,9.62238470547273,10.128826005760768,9.62238470547273,19,3
DR5_JXA0_SI877,2.256875,2.256875,14.178897812240377,14.178897812240377,14.178897812240377,14.178897812240377,32,2
DR5_JXA0_SX157,1.8805625,1.8805625,14.357406361128652,14.35740636112865,14.35740636112865,14.35740636112865,27,2
DR5_JXA0_SX247,3.198875,3.198875,14.067445586338946,14.067445586338946,14.067445586338946,14.067445586338946,45,2
DR5_JXA0_SX337,2.3178125,2.3178125,14.66900364028583,15.00896675403504,15.450406952683128,15.008966754035042,34,3
DR5_JXA0_SX427,1.8105,1.8105,14.360673847003591,14.360673847003591,14.360673847003591,14.360673847003591,26,2
DR5_JXA0_SX67,2.7676875,2.7676875,14.091186233994986,14.09118623399499,14.09118623399499,14.09118623399499,39,2
DR5_JXM0_SA1,3.325,3.325,11.12781954887218,11.12781954887218,11.12781954887218,11.12781954887218,37,2
DR5_JXM0_SA2,2.9605625,2.9605625,11.146530431294728,11.14653043129473,11.14653043129473,11.14653043129473,33,2
DR5_JXM0_SI1211,2.8748125,2.8748125,11.131160727873556,11.7725506426617,12.140442850244877,11.7725506426617,32,3
DR5_JXM0_SI1971,1.2890625,1.2890625,11.636363636363637,11.636363636363637,11.636363636363637,11.636363636363637,15,2
DR5_JXM0_SI581,3.307625,3.307625,8.76762027134273,9.040957094423444,9.352714235610458,9.040957094423444,29,3
DR5_JXM0_SX131,2.4248125,2.4248125,13.609299688120217,13.609299688120217,13.609299688120215,13.609299688120215,33,2
DR5_JXM0_SX221,2.7083125,2.7083125,16.246278817529365,16.246278817529365,16.24627881752936,16.24627881752936,44,2
DR5_JXM0_SX311,4.4681875,4.4681875,12.085437327775525,12.725344644750795,12.960999175209142,12.725344644750795,54,3
DR5_JXM0_SX401,3.29,3.29,11.854103343465045,11.854103343465043,11.854103343465045,11.854103343465045,39,2
DR5_JXM0_SX41,4.142,4.142,12.795750845002413,13.377504338223694,13.62991008045433,13.377504338223694,53,3
DR5_KKH0_SA1,3.1775,3.1775,12.588512981904012,12.673016375913347,12.989841785311182,12.673016375913347,40,3
DR5_KKH0_SA2,2.4593125,2.4593125,13.825001906020484,13.825001906020484,13.825001906020486,13.825001906020486,34,2
DR5_KKH0_SI1290,4.2285,4.2285,13.952938394229632,13.952938394229632,13.952938394229632,13.952938394229632,59,2
DR5_KKH0_SI1920,4.6940625,4.6940625,11.929964716064177,11.929964716064177,11.929964716064177,11.929964716064177,56,2
DR5_KKH0_SI660,2.4495,2.4495,15.105123494590734,15.105123494590734,15.105123494590732,15.105123494590732,37,2
DR5_KKH0_SX120,3.09125,3.09125,10.675293166194905,10.849017835127805,11.177775951343799,10.849017835127805,33,3
DR5_KKH0_SX210,1.85875,1.85875,12.373907195696033,12.373907195696031,12.373907195696031,12.373907195696031,23,2
DR5_KKH0_SX30,1.667625,1.667625,13.792069560002998,13.792069560002997,13.792069560002997,13.792069560002997,23,2
DR5_KKH0_SX300,1.9775,1.9775,13.147914032869785,13.147914032869783,13.147914032869783,13.147914032869783,26,2
DR5_KKH0_SX390,2.62,2.62,13.358778625954198,13.358778625954198,13.358778625954198,13.358778625954198,35,2
DR5_LJA0_SA1,3.1419375,3.1419375,12.09444809134491,12.30420528595135,12.628000161897438,12.30420528595135,38,3
DR5_LJA0_SA2,3.040625,3.040625,11.18191161356629,11.18191161356629,11.181911613566289,11.181911613566289,34,2
DR5_LJA0_SI1078,5.73675,5.73675,9.064365712293545,10.595756603244954,11.61457935355697,10.595756603244954,52,7
DR5_LJA0_SI1708,1.2436875,1.2436875,10.452786572189558,10.452786572189558,10.452786572189556,10.452786572189556,13,2
DR5_LJA0_SI2338,1.425,1.425,12.631578947368421,12.856568903173963,13.570822731128072,12.856568903173963,18,3
DR5_LJA0_SX178,3.7515625,3.7515625,12.794668887963349,12.911034900141214,13.180014793894157,12.911034900141216,48,3
DR5_LJA0_SX268,3.495625,3.495625,12.301090649025568,12.385238523852385,12.673267326732672,12.385238523852383,43,3
DR5_LJA0_SX358,2.6875,2.6875,10.418604651162791,10.418604651162791,10.41860465116279,10.41860465116279,28,2
DR5_LJA0_SX448,2.2345,2.2345,12.978294920563883,12.978294920563883,12.978294920563883,12.978294920563883,29,2
DR5_LJA0_SX88,3.2439375,3.2439375,14.796832553031617,14.862981885740826,15.172627341693758,14.862981885740826,48,3
DR5_LJG0_SA1,3.23525,3.23525,11.127424464879066,11.381374854274931,11.697524155782567,11.381374854274931,36,3
DR5_LJG0_SA2,2.84,2.84,12.323943661971832,12.323943661971832,12.323943661971832,12.323943661971832,35,2
DR5_LJG0_SI1611,2.9475,2.9475,11.874469889737066,11.874469889737066,11.874469889737066,11.874469889737066,35,2
DR5_LJG0_SI2241,1.807875,1.807875,12.722118509299593,12.722118509299591,12.722118509299591,12.722118509299591,23,2
DR5_LJG0_SI981,4.1571875,4.1571875,13.711192963993085,13.711192963993085,13.711192963993085,13.711192963993085,57,2
DR5_LJG0_SX171,4.076125,4.076125,12.511883222423256,12.633534602879703,12.881250967642048,12.6335346028797,51,3
DR5_LJG0_SX261,1.8075,1.8075,13.278008298755186,13.278008298755186,13.278008298755186,13.278008298755186,24,2
DR5_LJG0_SX351,3.8633125,3.8633125,13.45995179007652,13.45995179007652,13.45995179007652,13.45995179007652,52,2
DR5_LJG0_SX441,2.8690625,2.8690625,12.896198671168717,12.896198671168715,12.896198671168717,12.896198671168717,37,2
DR5_LJG0_SX81,2.336625,2.336625,15.40683678382282,15.40683678382282,15.406836783822822,15.406836783822822,36,2
DR5_LMK0_SA1,3.076,3.076,12.028608582574773,12.220547860371981,12.550832937679335,12.220547860371983,37,3
DR5_LMK0_SA2,2.668125,2.668125,12.3682361208714,12.3682361208714,12.3682361208714,12.3682361208714,33,2
DR5_LMK0_SI1035,2.4184375,2.4184375,14.472154025067837,14.47215402506784,14.47215402506784,14.47215402506784,35,2
DR5_LMK0_SI1229,3.941875,3.941875,14.460123672110354,14.94322557388868,15.46754927823565,14.94322557388868,57,4
DR5_LMK0_SI2295,2.1829375,2.1829375,13.284851261201936,13.284851261201933,13.284851261201931,13.284851261201931,29,2
DR5_LMK0_SX135,3.275625,3.275625,12.51669528715894,14.339111237404095,14.688845657828587,14.339111237404097,41,3
DR5_LMK0_SX225,1.8896875,1.8896875,14.81726475938482,14.817264759384821,14.81726475938482,14.81726475938482,28,2
DR5_LMK0_SX315,2.511875,2.511875,11.14705150534959,11.147051505349587,11.147051505349589,11.147051505349589,28,2
DR5_LMK0_SX405,2.2390625,2.2390625,16.078157711095603,16.078157711095603,16.078157711095603,16.078157711095603,36,2
DR5_LMK0_SX45,2.34225,2.34225,13.235137154445512,13.235137154445512,13.235137154445512,13.235137154445512,31,2
DR5_LOD0_SA1,2.80875,2.80875,13.529149977748109,13.68352350730313,14.043616231179529,13.68352350730313,38,3
DR5_LOD0_SA2,2.3104375,2.3104375,13.417372250926503,13.417372250926503,13.417372250926503,13.417372250926503,31,2
DR5_LOD0_SI1287,3.51875,3.51875,15.91474245115453,15.914742451154527,15.91474245115453,15.91474245115453,56,2
DR5_LOD0_SI1917,2.21075,2.21075,14.927060952165554,15.57889767496754,16.05098548329989,15.578897674967537,33,3
DR5_LOD0_SI657,2.677875,2.677875,15.684077860243665,15.684077860243661,15.684077860243661,15.684077860243661,42,2
DR5_LOD0_SX117,2.061875,2.061875,14.064868141861169,14.064868141861169,14.064868141861169,14.064868141861169,29,2
DR5_LOD0_SX171,3.589375,3.589375,14.208601776075222,14.361140443505805,14.642731432594156,14.361140443505807,51,3
DR5_LOD0_SX207,1.463375,1.463375,15.033740497138464,15.033740497138464,15.033740497138464,15.033740497138464,22,2
DR5_LOD0_SX297,1.6483125,1.6483125,17.593751184923974,17.593751184923978,17.593751184923978,17.593751184923978,29,2
DR5_LOD0_SX387,2.287125,2.287125,14.865824998633656,14.865824998633656,14.865824998633656,14.865824998633656,34,2
DR5_MAB1_SA1,3.103875,3.103875,11.920583142040192,12.092491216602665,12.419315303537871,12.092491216602664,37,3
DR5_MAB1_SA2,2.5040625,2.5040625,11.980531636091353,12.225250235590758,12.632758576777116,12.225250235590758,30,3
DR5_MAB1_SI1494,1.187375,1.187375,13.475102642383408,13.47510264238341,13.47510264238341,13.47510264238341,16,2
DR5_MAB1_SI2124,2.0688125,2.0688125,10.634119815111326,11.445665604474213,12.486180659426415,11.445665604474213,22,4
DR5_MAB1_SI864,4.7379375,4.7379375,12.663738177213185,13.293084826497552,13.73618765404747,13.293084826497552,60,4
DR5_MAB1_SX144,2.5630625,2.5630625,11.704747738301348,12.399576347808116,12.81289555940172,12.399576347808116,30,3
DR5_MAB1_SX234,2.704,2.704,11.834319526627219,11.83431952662722,11.83431952662722,11.83431952662722,32,2
DR5_MAB1_SX324,4.058,4.058,15.524889107934944,15.524889107934944,15.524889107934944,15.524889107934944,63,2
DR5_MAB1_SX414,2.679,2.679,14.557670772676373,14.557670772676374,14.557670772676374,14.557670772676374,39,2
DR5_MAB1_SX54,3.400375,3.400375,13.233834503547403,13.233834503547403,13.233834503547403,13.233834503547403,45,2
DR5_MCC0_SA1,2.60975,2.60975,14.560781684069354,14.701615243253698,15.08849985491827,14.701615243253698,38,3
DR5_MCC0_SA2,2.13375,2.13375,14.997070884592853,14.997070884592853,14.997070884592853,14.997070884592853,32,2
DR5_MCC0_SI1338,3.9573125,3.9573125,14.151017894088476,14.151017894088477,14.151017894088477,14.151017894088477,56,2
DR5_MCC0_SI1968,1.9705,1.9705,17.761989342806395,17.761989342806398,17.761989342806398,17.761989342806398,35,2
DR5_MCC0_SI708,2.4670625,2.4670625,13.781572213918375,14.3531832933168,15.19748819292367,14.3531832933168,34,4
DR5_MCC0_SX168,1.376625,1.376625,15.981113229819305,15.981113229819309,15.981113229819307,15.981113229819307,22,2
DR5_MCC0_SX258,2.14,2.14,15.42056074766355,15.420560747663554,15.420560747663554,15.420560747663554,33,2
DR5_MCC0_SX348,2.7591875,2.7591875,14.859446848030444,14.859446848030442,14.85944684803044,14.85944684803044,41,2
DR5_MCC0_SX438,3.3391875,3.3391875,14.674228386396392,14.674228386396392,14.67422838639639,14.67422838639639,49,2
DR5_MCC0_SX78,1.710625,1.710625,15.78370478626233,15.783704786262332,15.783704786262334,15.783704786262334,27,2
DR5_MDM1_SA1,3.18125,3.18125,11.31630648330059,11.446740858505562,11.76470588235294,11.446740858505562,36,3
DR5_MDM1_SA2,2.681875,2.681875,11.18620368212538,12.143905277538837,12.953498962708093,12.143905277538837,30,4
DR5_MDM1_SI1650,1.44325,1.44325,10.393209769617185,10.393209769617185,10.393209769617185,10.393209769617185,15,2
DR5_MDM1_SI2043,1.892625,1.892625,8.982233670167096,8.982233670167096,8.982233670167096,8.982233670167096,17,2
DR5_MDM1_SI783,2.3725,2.3725,14.330874604847207,14.330874604847207,14.330874604847208,14.330874604847208,34,2
DR5_MDM1_SX153,3.40625,3.40625,14.678899082568808,14.678899082568808,14.678899082568806,14.678899082568806,50,2
DR5_MDM1_SX243,2.6765625,2.6765625,14.197314652656157,14.19731465265616,14.197314652656159,14.197314652656159,38,2
DR5_MDM1_SX333,3.7956875,3.7956875,12.382473530816222,12.710861701768026,12.98130556776309,12.710861701768028,47,3
DR5_MDM1_SX423,3.4389375,3.4389375,13.085436999073114,13.207131851199648,13.500623670115196,13.207131851199648,45,3
DR5_MDM1_SX63,2.36875,2.36875,14.353562005277045,14.353562005277045,14.353562005277045,14.353562005277045,34,2
DR5_MPG0_SA1,4.28,4.28,9.579439252336448,9.719670479464234,9.956735613109704,9.719670479464234,41,3
DR5_MPG0_SA2,3.1,3.1,10.0,10.128236543330884,10.454953851180267,10.128236543330884,31,3
DR5_MPG0_SI1602,3.002875,3.002875,11.655496815551762,11.655496815551762,11.655496815551764,11.655496815551764,35,2
DR5_MPG0_SI2232,2.975,2.975,12.100840336134453,12.100840336134453,12.100840336134453,12.100840336134453,36,2
DR5_MPG0_SI972,5.07875,5.07875,8.860447944868323,9.309783030334376,9.723551165015905,9.309783030334378,45,4
DR5_MPG0_SX162,3.3853125,3.3853125,10.634173359180283,10.634173359180283,10.634173359180283,10.634173359180283,36,2
DR5_MPG0_SX252,2.475625,2.475625,13.733905579399142,13.733905579399142,13.733905579399142,13.733905579399142,34,2
DR5_MPG0_SX342,4.01875,4.01875,8.95800933125972,8.95800933125972,8.95800933125972,8.95800933125972,36,2
DR5_MPG0_SX432,4.861875,4.861875,10.078416248875175,10.078416248875175,10.078416248875177,10.078416248875177,49,2
DR5_MPG0_SX72,2.11625,2.11625,11.340815121086829,11.340815121086829,11.340815121086827,11.340815121086827,24,2
DR5_MVP0_SA1,3.711875,3.711875,10.50681932985351,10.588834210079758,10.860342779568983,10.588834210079758,39,3
DR5_MVP0_SA2,3.00625,3.00625,12.307692307692307,12.307692307692307,12.307692307692307,12.307692307692307,37,2
DR5_MVP0_SI1284,2.58,2.58,10.852713178294573,10.852713178294572,10.852713178294572,10.852713178294572,28,2
DR5_MVP0_SI1914,2.5713125,2.5713125,10.111567536034613,10.111567536034613,10.111567536034613,10.111567536034613,26,2
DR5_MVP0_SI654,6.456,6.456,10.223048327137546,11.742466362726566,12.276214833759592,11.742466362726566,66,5
DR5_MVP0_SX114,2.83425,2.83425,12.348945929258182,12.348945929258182,12.348945929258182,12.348945929258182,35,2
DR5_MVP0_SX204,2.586875,2.586875,11.98357091084803,11.98357091084803,11.98357091084803,11.98357091084803,31,2
DR5_MVP0_SX294,2.6089375,2.6089375,9.965742759265027,10.14040561622465,10.530421216848673,10.14040561622465,26,3
DR5_MVP0_SX347,4.2079375,4.2079375,13.783474683262288,13.783474683262288,13.783474683262288,13.783474683262288,58,2
DR5_MVP0_SX384,2.813125,2.813125,8.175960897578316,8.49296099699977,9.231479344564967,8.49296099699977,23,4
DR5_MWB0_SA1,4.109375,4.109375,9.490494296577946,9.577456141697235,9.823031940202291,9.577456141697235,39,3
DR5_MWB0_SA2,3.041125,3.041125,11.508898844999795,11.508898844999795,11.508898844999795,11.508898844999795,35,2
DR5_MWB0_SI1619,2.792375,2.792375,6.446125609919871,8.195321837117978,9.10591315235331,8.195321837117978,18,4
DR5_MWB0_SI2249,5.627375,5.627375,10.306759368266732,10.336953494848235,10.515176830966308,10.336953494848235,58,3
DR5_MWB0_SI989,3.195875,3.195875,11.26452067117769,11.26452067117769,11.26452067117769,11.26452067117769,36,2
DR5_MWB0_SX179,3.479375,3.479375,10.059277887551643,10.303208713570797,10.891963497203415,10.303208713570797,35,4
DR5_MWB0_SX269,2.791875,2.791875,9.670920080591001,9.670920080591001,9.670920080591,9.670920080591,27,2
DR5_MWB0_SX359,4.24325,4.24325,10.369410239792613,10.369410239792611,10.369410239792611,10.369410239792611,44,2
DR5_MWB0_SX449,4.3115625,4.3115625,10.668986011451764,11.12202493388742,11.847374386097469,11.12202493388742,46,5
DR5_MWB0_SX89,2.845,2.845,13.35676625659051,13.35676625659051,13.35676625659051,13.35676625659051,38,2
DR5_PMB0_SA1,3.55,3.55,11.267605633802818,11.670100836965045,12.253605878813296,11.670100836965045,40,4
DR5_PMB0_SA2,3.2725,3.2725,10.38961038961039,10.974379665120034,11.297155537623564,10.974379665120033,34,3
DR5_PMB0_SI1501,4.2896875,4.2896875,10.257157426968748,12.21840397098129,13.606858967683708,12.21840397098129,44,7
DR5_PMB0_SI2131,3.30575,3.30575,9.982606065189442,11.81657453617707,12.53273056867265,11.81657453617707,33,4
DR5_PMB0_SI871,3.9295,3.9295,9.415956228527802,10.768531150522964,11.059572532969531,10.768531150522966,37,3
DR5_PMB0_SX151,3.4805625,3.4805625,13.503564438219398,13.638259671013257,13.928435408694389,13.638259671013255,47,3
DR5_PMB0_SX241,2.9089375,2.9089375,11.344348237114067,11.344348237114067,11.344348237114067,11.344348237114067,33,2
DR5_PMB0_SX331,3.512875,3.512875,9.109347756467281,9.883025132224068,10.191869667606069,9.883025132224068,32,3
DR5_PMB0_SX421,3.9356875,3.9356875,8.638897270171984,10.342795216457212,10.951194935072342,10.342795216457212,34,4
DR5_PMB0_SX61,4.2575,4.2575,10.099823840281855,11.491181186531268,12.560128273650458,11.491181186531268,43,6
DR5_PMY0_SA1,3.4125,3.4125,10.842490842490843,11.018053229108505,11.315838451516841,11.018053229108505,37,3
DR5_PMY0_SA2,2.8095625,2.8095625,11.745600961003714,11.866768553063336,12.226367600125862,11.866768553063336,33,3
DR5_PMY0_SI1153,4.176,4.176,15.32567049808429,15.692043643496383,15.937231825426016,15.692043643496383,64,3
DR5_PMY0_SI1783,1.71,1.71,10.526315789473685,10.526315789473683,10.526315789473683,10.526315789473683,18,2
DR5_PMY0_SI523,5.2160625,5.2160625,11.502929652395846,12.572850500949514,12.78239800929867,12.572850500949514,60,3
DR5_PMY0_SX163,2.615,2.615,12.237093690248566,12.237093690248566,12.237093690248566,12.237093690248566,32,2
DR5_PMY0_SX196,1.915,1.915,9.921671018276761,9.921671018276761,9.921671018276763,9.921671018276763,19,2
DR5_PMY0_SX253,2.32475,2.32475,11.18399827938488,12.212664768223588,12.682382643924495,12.212664768223588,26,3
DR5_PMY0_SX343,3.1688125,3.1688125,12.938600816551942,12.938600816551942,12.93860081655194,12.93860081655194,41,2
DR5_PMY0_SX73,2.76,2.76,12.318840579710146,12.454212454212454,12.820512820512821,12.454212454212454,34,3
DR5_RAM0_SA1,3.2429375,3.2429375,11.409408907818914,11.586260886583815,11.899403072707702,11.586260886583815,37,3
DR5_RAM0_SA2,2.38625,2.38625,13.829229963331587,13.829229963331587,13.829229963331587,13.829229963331587,33,2
DR5_RAM0_SI1275,2.925,2.925,10.94017094017094,11.320921593773493,12.028479193384337,11.320921593773493,32,4
DR5_RAM0_SI1905,2.1965,2.1965,14.113362167083999,14.113362167083995,14.113362167083995,14.113362167083995,31,2
DR5_RAM0_SI1951,3.9866875,3.9866875,14.548418956840736,15.42783993616066,15.693837176439294,15.42783993616066,58,3
DR5_RAM0_SX105,2.1743125,2.1743125,13.79746471585846,13.79746471585846,13.797464715858462,13.797464715858462,30,2
DR5_RAM0_SX15,2.2675,2.2675,14.553472987872105,15.232380347921417,16.15555491446211,15.232380347921417,33,4
DR5_RAM0_SX195,1.7355,1.7355,13.252664938058196,13.252664938058196,13.252664938058196,13.252664938058196,23,2
DR5_RAM0_SX285,2.616125,2.616125,12.231831430073106,12.231831430073106,12.231831430073106,12.231831430073106,32,2
DR5_RAM0_SX375,2.8231875,2.8231875,13.45996325075823,13.45996325075823,13.459963250758229,13.459963250758229,38,2
DR5_RAV0_SA1,2.775625,2.775625,13.330331006530061,13.446905167518459,13.810335036910848,13.446905167518459,37,3
DR5_RAV0_SA2,2.227875,2.227875,13.914604724232733,13.914604724232733,13.914604724232733,13.914604724232733,31,2
DR5_RAV0_SI1008,1.256625,1.256625,14.32408236347359,14.817863757974893,15.64107841119572,14.817863757974893,18,3
DR5_RAV0_SI1638,3.0376875,3.0376875,14.813900376519967,15.050167224080267,15.384615384615383,15.050167224080267,45,3
DR5_RAV0_SI2268,3.623625,3.623625,15.454137776397944,15.454137776397946,15.454137776397944,15.454137776397944,56,2
DR5_RAV0_SX108,2.2870625,2.2870625,15.30347334189599,15.303473341895993,15.303473341895993,15.303473341895993,35,2
DR5_RAV0_SX18,2.034125,2.034125,14.748356172801573,14.74835617280157,14.74835617280157,14.74835617280157,30,2
DR5_RAV0_SX198,2.029125,2.029125,13.799051315222078,13.953343507646307,14.451677204347963,13.953343507646307,28,3
DR5_RAV0_SX288,2.5364375,2.5364375,16.558657565975903,16.558657565975903,16.558657565975903,16.558657565975903,42,2
DR5_RAV0_SX378,2.605375,2.605375,14.969054358777527,14.969054358777525,14.969054358777527,14.969054358777527,39,2
DR5_REW1_SA1,2.98125,2.98125,13.081761006289307,13.333048439135917,13.674921476036838,13.333048439135917,39,3
DR5_REW1_SA2,2.2745625,2.2745625,12.749704613524578,12.941734303963406,13.388001004100074,12.941734303963406,29,3
DR5_REW1_SI1500,2.2375,2.2375,15.64245810055866,15.64245810055866,15.642458100558661,15.642458100558661,35,2
DR5_REW1_SI2130,0.9844375,0.9844375,13.205510761221511,13.205510761221511,13.205510761221511,13.205510761221511,13,2
DR5_REW1_SI870,3.1175,3.1175,14.434643143544506,14.434643143544506,14.434643143544506,14.434643143544506,45,2
DR5_REW1_SX150,1.975,1.975,14.683544303797468,14.68354430379747,14.683544303797468,14.683544303797468,29,2
DR5_REW1_SX240,2.618125,2.618125,14.132251133922177,14.309886391104666,14.696640077350738,14.309886391104666,37,3
DR5_REW1_SX330,2.896875,2.896875,12.081984897518877,12.081984897518879,12.08198489751888,12.08198489751888,35,2
DR5_REW1_SX420,3.185,3.185,13.500784929356358,13.870967741935484,14.193548387096776,13.870967741935482,43,3
DR5_REW1_SX60,3.060625,3.060625,16.00980191954258,16.00980191954258,16.00980191954258,16.00980191954258,49,2
DR5_RKM0_SA1,3.1338125,3.1338125,11.806705091641572,12.718054481395548,13.405516885795306,12.718054481395548,37,4
DR5_RKM0_SA2,2.942125,2.942125,11.216382716573905,12.47813962281987,13.234390509051378,12.47813962281987,33,4
DR5_RKM0_SI1267,3.6059375,3.6059375,15.252621544327932,15.533980582524268,15.816416593115617,15.533980582524268,55,3
DR5_RKM0_SI1391,4.2871875,4.2871875,13.295429696041985,14.028610982925706,14.52084294723889,14.028610982925704,57,4
DR5_RKM0_SI637,4.28,4.28,12.616822429906541,13.048994140035038,13.290642179665317,13.048994140035038,54,3
